transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DomainType	Coverage_max	Subfamily_hits	Domains
HUERS-P1-int_00221	11.977022433038796	0.27006393019388514	0.5920203268925726	0.45617340811828355	0.6482652859298551	0.916737712908867	NA	NA	NA	NA
HERVL-int_01229	12.095861548129834	-0.26785395297322523	0.5961748010743206	-0.4492876124427706	0.6532241927200889	0.9195507294586922	NA	NA	NA	NA
MER57A-int_00648	173.52590795069025	0.18281410255748332	0.40648051737083574	0.44974874500737855	0.6528916192147856	0.9195507294586922	NA	NA	NA	NA
MER68-int_00006	19.0136628576288	-0.23678593925137778	0.5273672451416143	-0.4489962951487317	0.6534343292428529	0.9195507294586922	NA	NA	NA	NA
MER41-int_00296	231.64587497001344	0.14572176658718386	0.32587049651652467	0.44717692502056383	0.65474732070116	0.9201616708377377	NA	NA	NA	NA
HERVK9-int_00263	10.379720285908181	-0.28110436997347155	0.6362040700316106	-0.44184623018759456	0.658600482348212	0.9230986680302249	AP | DUT	0.985	HERVK9	DUT:0.98 | AP:0.80
THE1D-int_00320	9.178536500272322	-0.3915356241453283	0.8842468464416242	-0.4427899581671581	0.6579176673634923	0.9230986680302249	NA	NA	NA	NA
LOR1-int_00619	79.95462121985354	-0.18595545007353348	0.42300472937080247	-0.4396060780458236	0.6602224378017523	0.9231945068278736	NA	NA	NA	NA
MER61-int_00413	9.754253228481563	0.4022291260673301	0.915579789324469	0.43931630072798117	0.6604323644833594	0.9231945068278736	NA	NA	NA	NA
HERVK-int_00090	16.062332631854648	-0.24012220637289655	0.5490778944641419	-0.43731901938474044	0.6618800039197982	0.9235659705324389	NA	NA	NA	NA
HERVL-int_00743	10.872427264803607	0.295145295001382	0.6761383825634921	0.4365161076677475	0.66246231506195	0.9235659705324389	DUT | INT	0.254	HERVL	DUT:0.25 | INT:0.21
HERV17-int_00102	32.01499036106461	-0.17291669062157455	0.3992100994084321	-0.43314708439944394	0.6649079184485908	0.9245134005520247	AP | ENV | GAG | INT | RNaseH | RT	0.993	HERV17	RNaseH:0.99 | RT:0.77 | ENV:0.49 | AP:0.40 | INT:0.35 | GAG:0.17
PRIMA41-int_00120	15.057664618778606	-0.2936776220712814	0.6768881586272475	-0.433864322086635	0.664386969358824	0.9245134005520247	NA	NA	NA	NA
ERV3-16A3_I-int_00153	18.14204873089013	0.22045717166102102	0.5395020241124975	0.4086308518001984	0.6828105860874293	0.925419451868844	NA	NA	NA	NA
HERV3-int_00101	22.94816460635223	-0.28140977567039566	0.6823932411940175	-0.41238652243682683	0.6800561400827412	0.925419451868844	AP | GAG | RT	0.809	HERV3	AP:0.81 | RT:0.41 | GAG:0.19
HERV30-int_00005	39.3985032219788	0.21162196726121904	0.5159817020814642	0.41013463540962497	0.6817071866720641	0.925419451868844	AP | ENV | GAG | RT	0.353	HERV30	AP:0.35 | ENV:0.16 | GAG:0.12 | RT:0.06
HERVIP10FH-int_00145	112.86741224794069	0.14121292332604662	0.34026489138192706	0.4150087972712516	0.6781354630761985	0.925419451868844	NA	NA	NA	NA
HERVK11-int_00105	48.76757196858776	0.43265924456111315	1.0059125427329665	0.43011616435919975	0.6671111421868747	0.925419451868844	ENV | GAG | INT | RNaseH | RT	0.444	HERVK11	RT:0.44 | RNaseH:0.44 | ENV:0.29 | GAG:0.26 | INT:0.10
HERVK14-int_00113	28.804272510160878	-0.22858941037480915	0.5518525036580103	-0.4142219322365687	0.6787115810272961	0.925419451868844	AP	0.778	HERVK14	AP:0.78
HERVL-int_01009	12.622993571870175	-0.27910626626964014	0.6583994169171291	-0.42391633269743684	0.6716268323711163	0.925419451868844	DUT | INT | RT	0.318	HERVL	RT:0.32 | DUT:0.28 | INT:0.22
HERVL-int_01040	12.349003601623862	0.28548028869819403	0.6783202641245244	0.42086357108415423	0.6738547076031813	0.925419451868844	RNaseH | RT	0.395	HERVL	RT:0.40 | RNaseH:0.30
HERVS71-int_00035	5375.55300222324	-0.1802502601389833	0.43839569176280363	-0.4111588309962423	0.6809560737286233	0.925419451868844	GAG | INT | RNaseH	0.65	HERVS71	RNaseH:0.65 | INT:0.58 | GAG:0.18
Harlequin-int_00099	15.324986374637168	-0.21558633713916717	0.5177725950083819	-0.41637263002627084	0.677137353150933	0.925419451868844	GAG	0.094	Harlequin	GAG:0.09
LTR49-int_00274	25.0946921744557	-0.2509755457127387	0.5943041520272152	-0.4223015182657612	0.6728049501046702	0.925419451868844	NA	NA	NA	NA
MER21-int_00556	75.9734601587106	0.13956360219033842	0.3288791217077406	0.42436139292041175	0.6713022720661098	0.925419451868844	NA	NA	NA	NA
MER4-int_01372	14.351032615162955	0.2683768868106254	0.6561072083341938	0.4090442589283752	0.6825071814177399	0.925419451868844	NA	NA	NA	NA
MER4-int_01716	100.12737368106195	0.4815452993657647	1.160801495334177	0.4148386277079486	0.6782600399734573	0.925419451868844	NA	NA	NA	NA
MER41-int_00163	74.01017256660244	-0.14536115143037195	0.35623382548270716	-0.40804982860177125	0.6832370929270453	0.925419451868844	NA	NA	NA	NA
MER50-int_00319	38.42493460436706	0.6828118036388171	1.660902255072999	0.4111089629466525	0.680992638074731	0.925419451868844	NA	NA	NA	NA
MER57A-int_00210	64.51449991890797	-0.14520852545857182	0.34220142112737273	-0.4243364185344015	0.6713204830221008	0.925419451868844	NA	NA	NA	NA
MER61-int_00606	11.066363040772117	-0.36612440885019615	0.876993013832216	-0.4174769959116711	0.6763295470582624	0.925419451868844	NA	NA	NA	NA
MER70-int_00151	8.952999292451034	-0.2802192840881531	0.6751672086426601	-0.4150368686469522	0.6781149135667364	0.925419451868844	NA	NA	NA	NA
PRIMA4-int_00022	9.79648748309061	0.24435942879865075	0.5939962593056113	0.4113821004265411	0.6807923768858661	0.925419451868844	AP | RNaseH | RT	0.412	PRIMA4	AP:0.41 | RNaseH:0.29 | RT:0.23
ERVL-B4-int_01778	9.190719242862475	-0.3106321077002088	0.7875868156892093	-0.3944099894922413	0.6932783697555119	0.9270863161749543	NA	NA	NA	NA
HERV9NC-int_00056	7.703554859641124	0.4477922364175111	1.1310141442791004	0.39592098709157203	0.6921633180460829	0.9270863161749543	AP | GAG | RT	0.962	HERV9NC	RT:0.96 | AP:0.40 | GAG:0.10
HERVFH19-int_00076	16.041634390828644	0.23073881187209605	0.5907075641613182	0.39061428339705984	0.6960823662073636	0.9270863161749543	AP	0.941	HERVFH19	AP:0.94
HERVH-int_01008	18.70623204366564	-0.29736509160671776	0.7633420807723001	-0.3895567912434003	0.6968643083378119	0.9270863161749543	AP | GAG | RT	0.838	HERVH	AP:0.84 | RT:0.37 | GAG:0.11
HERVK11-int_00065	22.351260739163926	-0.23484352697043273	0.5993192879399822	-0.39185044048499024	0.6951687231778454	0.9270863161749543	ENV	0.711	HERVK11	ENV:0.71
HERVK9-int_00154	48.267039404477664	-0.18389589903352171	0.47001724181901944	-0.39125351725784346	0.6956098536408107	0.9270863161749543	ENV | INT | RNaseH | RT	0.648	HERVK9	INT:0.65 | RNaseH:0.57 | RT:0.54 | ENV:0.44
MER57-int_00471	112.39029539927628	0.14499235619635806	0.3589788865395867	0.40390218375801024	0.6862846504435308	0.9270863161749543	NA	NA	NA	NA
MER57A-int_00199	180.75464298642703	-0.11865356094731097	0.30180861189766256	-0.39314173376717326	0.6942148015291276	0.9270863161749543	NA	NA	NA	NA
MER57A-int_00647	77.50631287493599	-0.18386113015932543	0.4587454243146416	-0.4007912022970279	0.6885738566835424	0.9270863161749543	NA	NA	NA	NA
MER61-int_00032	64.66827549383265	-0.5336180711960519	1.350793305063152	-0.3950405063423854	0.6928129943038165	0.9270863161749543	NA	NA	NA	NA
MER68-int_00064	12.79224431156208	0.2822599329339432	0.7136689626846306	0.3955054061369816	0.6924699326527743	0.9270863161749543	NA	NA	NA	NA
MER68-int_00068	80.09624368401627	0.23338482057517598	0.598837351429805	0.3897298991419594	0.6967362849749983	0.9270863161749543	NA	NA	NA	NA
MLT-int_00331	2110.016546721604	-0.11605222558992337	0.28943483824552996	-0.40096149549030896	0.6884484728951505	0.9270863161749543	NA	NA	NA	NA
MLT1-int_00092	16.820717509844634	0.20942795743396633	0.5236297298699919	0.3999542911476085	0.6891901834980791	0.9270863161749543	NA	NA	NA	NA
LTR52-int_00097	89.6835397009314	-0.1410036549980438	0.3667915998748251	-0.3844244389625173	0.7006638898582462	0.9309582394436342	NA	NA	NA	NA
HERVK13-int_00014	151.62629996287785	-0.2729237964496169	0.7131111482812289	-0.3827226612673628	0.7019254102050116	0.9314523504241409	AP | DUT | ENV | GAG | INT | ORFX | RNaseH | RT	0.911	HERVK13	AP:0.91 | RT:0.84 | DUT:0.81 | ENV:0.57 | ORFX:0.39 | GAG:0.37 | RNaseH:0.35 | INT:0.27
HERVL-int_00545	28.278902164697346	0.30650132277357744	0.8078564994180546	0.3794007017265665	0.7043903295421982	0.9335400949755461	DUT | INT | RNaseH	0.584	HERVL	DUT:0.58 | RNaseH:0.29 | INT:0.22
ERV3-16A3_I-int_02458	16.312974680361382	0.17900435506033496	0.47647667131192434	0.3756833562647817	0.70715231279031	0.9360157667401449	NA	NA	NA	NA
MER34B-int_00093	11.207028133581636	0.2784312953527185	0.7460953665849229	0.3731845925101675	0.7090110626336283	0.9372911396179405	NA	NA	NA	NA
ERVL-E-int_00066	17.237775871511865	0.20015500307976467	0.5405576222163022	0.37027505459847787	0.7111775585728604	0.9373873213782018	NA	NA	NA	NA
ERVL-E-int_01023	16.983118672165148	0.22446345529870318	0.619291606498641	0.36245195791975543	0.7170143182971528	0.9373873213782018	NA	NA	NA	NA
HERV3-int_00099	22.785661981995915	0.20026355408693297	0.5433716798779992	0.3685572169162317	0.712457789839853	0.9373873213782018	AP | GAG | INT | RNaseH | RT	0.7	HERV3	RNaseH:0.70 | RT:0.40 | AP:0.37 | INT:0.19 | GAG:0.09
HERVE_a-int_00054	18.17764119295205	0.20269998682646675	0.5510344404059757	0.3678535713251011	0.7129824211928106	0.9373873213782018	GAG | INT | RNaseH | RT	0.614	HERVE_a	RNaseH:0.61 | INT:0.26 | GAG:0.17 | RT:0.15
HERVH-int_00194	71.38159878750118	0.18357854686109149	0.49465167890924594	0.3711269054335359	0.7105430121504401	0.9373873213782018	AP | ENV | GAG | INT | RNaseH | RT	1	HERVH	RNaseH:1.00 | AP:0.79 | INT:0.65 | ENV:0.49 | RT:0.37 | GAG:0.12
HERVIP10F-int_00062	192.99290887136794	0.15934967382646986	0.43824612283799125	0.36360772069026953	0.7161509606060379	0.9373873213782018	INT	0.125	HERVIP10F	INT:0.12
HERVL66-int_00038	19.249951690156145	0.19800815686548756	0.5449054343459675	0.3633807710197466	0.7163204639897032	0.9373873213782018	ENV	0.082	HERVL66	ENV:0.08
Harlequin-int_00075	9.191841343584795	0.30747039442296553	0.8502924255677146	0.3616054726321675	0.7176468744824758	0.9373873213782018	ENV | GAG	0.433	Harlequin	ENV:0.43 | GAG:0.12
MER4B-int_00042	14.719472219711172	0.18007543495974648	0.4987083273185232	0.3610836737537229	0.718036897559998	0.9373873213782018	NA	NA	NA	NA
MER50-int_00078	21.09911270362541	0.1609125377587536	0.43967419696736965	0.3659813081337036	0.7143790233821383	0.9373873213782018	ENV	0.292	MER50	ENV:0.29
ERVL40-int_00339	86.1348153029342	-0.1836063630503526	0.5210587607848565	-0.35237170328696016	0.7245595203349968	0.9380095522395195	NA	NA	NA	NA
HERV9-int_00169	19.266036373600308	0.25599979161285424	0.7203301961748937	0.3553922811680914	0.7222957306809384	0.9380095522395195	AP | ENV | GAG | INT | RNaseH | RT	0.689	HERV9	RT:0.69 | RNaseH:0.64 | AP:0.50 | ENV:0.27 | INT:0.21 | GAG:0.14
HERV9N-int_00087	11.113423198317822	-0.20600841900459385	0.587124574133995	-0.35087684638043803	0.7256807424202587	0.9380095522395195	GAG	0.191	HERV9N	GAG:0.19
HERVH-int_00311	8.59652321502487	0.28168388269543093	0.8022767244545947	0.35110563987373034	0.7255090969655151	0.9380095522395195	AP | GAG | RT	0.426	HERVH	AP:0.43 | RT:0.34 | GAG:0.12
HERVH-int_00321	13.208221212321686	0.3219411216207113	0.9022263473165046	0.3568296609584303	0.7212193298343059	0.9380095522395195	AP | GAG | INT | RT	0.941	HERVH	AP:0.94 | RT:0.40 | INT:0.21 | GAG:0.13
HERVIP10FH-int_00095	520.6066022398138	0.10419139369107942	0.2964947348183484	0.3514106034797337	0.7252803286074334	0.9380095522395195	NA	NA	NA	NA
HERVS71-int_00037	101.5467576423315	-0.2751823745714506	0.7711861747742922	-0.35683001533577796	0.7212190645221234	0.9380095522395195	ENV | GAG | INT | RNaseH | RT	0.989	HERVS71	ENV:0.99 | RT:0.88 | RNaseH:0.43 | INT:0.33 | GAG:0.23
MER41-int_00186	66.35501869090218	0.1991301981181568	0.5552337524582803	0.35864209846125883	0.7198628490679547	0.9380095522395195	NA	NA	NA	NA
HERVK3-int_00077	715.1756613023075	0.18427375979910338	0.5316201900545882	0.34662671442215476	0.7288717735908883	0.9386577453255351	ENV | INT | RT	0.605	HERVK3	INT:0.60 | RT:0.30 | ENV:0.09
HERVL-int_01419	10.029196255660562	-0.2167889133477887	0.622669701028376	-0.3481603697590374	0.7277197484108237	0.9386577453255351	DUT | RT	0.322	HERVL	RT:0.32 | DUT:0.29
MER4-int_01717	269.68888758382155	0.4453554682922045	1.281303699287096	0.3475799441927746	0.7281556704339807	0.9386577453255351	NA	NA	NA	NA
HERVK-int_00128	9.09346048688762	0.2541312080653252	0.7541793590846531	0.33696388664596183	0.7361441239400115	0.9456968070738552	AP | DUT | ENV | GAG | INT | RNaseH | RT	1	HERVK	AP:1.00 | DUT:1.00 | GAG:1.00 | RNaseH:1.00 | ENV:0.99 | INT:0.76 | RT:0.55
MER21-int_00509	14.008863897598351	-0.19342875903061055	0.5724911251094619	-0.33787206569119554	0.7354595992480112	0.9456968070738552	NA	NA	NA	NA
ERV3-16A3_I-int_00602	10.105752982451325	-0.1804087220670672	0.6095301474102106	-0.2959799820133475	0.7672453688856637	0.9462186430568548	NA	NA	NA	NA
ERV3-16A3_I-int_00980	31.43405607054923	-0.1531785999075641	0.5291553270818331	-0.289477573158543	0.7722159396194093	0.9462186430568548	NA	NA	NA	NA
ERV3-16A3_I-int_02755	385.65961428724785	-0.09720976241712515	0.3251099339873565	-0.2990058200464143	0.7649356048381369	0.9462186430568548	NA	NA	NA	NA
ERVL-E-int_02504	8.569243999928414	-0.19192047235033352	0.6266628881209088	-0.30625791951047254	0.7594082761502492	0.9462186430568548	NA	NA	NA	NA
ERVL-E-int_03130	20.723253701675585	0.15480125398290795	0.499327042986025	0.31001976792040176	0.7565459238333918	0.9462186430568548	NA	NA	NA	NA
ERVL-int_00326	270.18729751285815	0.13279239486930997	0.46072310399759764	0.28822603797616886	0.7731737186816316	0.9462186430568548	NA	NA	NA	NA
ERVL40-int_00155	159.19780449650295	-0.12488222778074129	0.3777904820052034	-0.3305594866178266	0.7409772523190767	0.9462186430568548	NA	NA	NA	NA
ERVL40-int_00870	310.1951486524408	0.09601895076018781	0.3351635153710982	0.2864838992211731	0.7745075234954388	0.9462186430568548	NA	NA	NA	NA
HERV16-int_00695	37.10003845741088	-0.37344138543818317	1.1443115697747024	-0.3263458967837825	0.7441626666812828	0.9462186430568548	NA	NA	NA	NA
HERV3-int_00142	41.964841307184344	0.40469055962404665	1.2328639588449748	0.3282524050773505	0.7427208273736722	0.9462186430568548	ENV	0.136	HERV3	ENV:0.14
HERV9-int_00203	483.1891760409523	0.4906657682615037	1.4941562588301138	0.32838986241350854	0.7426169070123073	0.9462186430568548	AP | ENV | GAG | INT | RNaseH | RT	0.594	HERV9	INT:0.59 | RT:0.50 | RNaseH:0.41 | AP:0.41 | ENV:0.31 | GAG:0.10
HERV9NC-int_00031	247.21775161192264	-0.27122952695183244	0.9019525110311093	-0.3007137555853841	0.7636327785862568	0.9462186430568548	AP | ENV | GAG | RNaseH | RT	0.956	HERV9NC	AP:0.96 | RNaseH:0.64 | RT:0.62 | ENV:0.17 | GAG:0.07
HERVE-int_00114	53.229075443928494	0.1261258613380729	0.4170829253146887	0.30239996337157904	0.762347182663451	0.9462186430568548	INT | RNaseH	0.418	HERVE	INT:0.42 | RNaseH:0.33
HERVE_a-int_00055	28.28417227415705	-0.226364805616194	0.6974571514435461	-0.3245572938031828	0.7455161533967964	0.9462186430568548	ENV	0.356	HERVE_a	ENV:0.36
HERVIP10F-int_00063	15.495088156276108	0.20121585906492606	0.6670304816500272	0.3016591664104768	0.7629118994138321	0.9462186430568548	NA	NA	NA	NA
HERVIP10F-int_00142	44.720858682848274	-0.15959767463515254	0.5297033611540309	-0.30129632231792386	0.7631885450712236	0.9462186430568548	AP | ENV | GAG | INT | RNaseH | RT	0.564	HERVIP10F	RNaseH:0.56 | RT:0.47 | AP:0.34 | INT:0.29 | ENV:0.21 | GAG:0.12
HERVK-int_00026	35.142551697662064	-0.21661900941376988	0.7417884368660469	-0.29202262888992325	0.7702693223397663	0.9462186430568548	AP | DUT | ENV | GAG | INT | RNaseH | RT	1	HERVK	RNaseH:1.00 | AP:0.99 | RT:0.89 | DUT:0.69 | GAG:0.60 | INT:0.53 | ENV:0.31
HERVK11-int_00012	15.63566813806376	0.20945749078600612	0.6496943694313745	0.32239388340294145	0.747154317409211	0.9462186430568548	AP | GAG	0.278	HERVK11	AP:0.28 | GAG:0.14
HERVK13-int_00015	16.152633576354887	-0.20122353534872547	0.6544177316867376	-0.30748484584927005	0.7584743559675198	0.9462186430568548	NA	NA	NA	NA
HERVK3-int_00048	11.386115567235993	0.19936633483708407	0.6086994740906844	0.32752835072662206	0.7432683035994628	0.9462186430568548	ENV | INT	0.36	HERVK3	INT:0.36 | ENV:0.13
HERVK3-int_00062	63.5007657331255	0.15366496174830294	0.5246846417691975	0.29287108772644105	0.7696206889918893	0.9462186430568548	ENV | INT | RNaseH | RT	0.688	HERVK3	INT:0.69 | ENV:0.33 | RNaseH:0.23 | RT:0.13
HERVK3-int_00063	88.90569032346222	-0.1674359841663625	0.5151570613283745	-0.32501929360070336	0.7451664695769425	0.9462186430568548	AP | DUT | GAG | RNaseH | RT	0.881	HERVK3	GAG:0.88 | AP:0.81 | DUT:0.59 | RT:0.53 | RNaseH:0.40
HERVL-int_00213	19.19999396044064	-0.16201116695816822	0.5095199062474612	-0.31796827753277884	0.7505089999448216	0.9462186430568548	INT | RNaseH	0.438	HERVL	INT:0.44 | RNaseH:0.28
HERVL-int_00298	16.1385667726435	-0.22308882220887993	0.6734792155786511	-0.3312482657942202	0.740456965277116	0.9462186430568548	DUT | INT | RT	0.351	HERVL	DUT:0.35 | INT:0.21 | RT:0.16
HERVL-int_01281	379.0418703770102	-0.1051916811001534	0.3416083692034548	-0.30793063221909367	0.7581351164296067	0.9462186430568548	DUT | INT | RNaseH | RT	0.533	HERVL	DUT:0.53 | RT:0.34 | RNaseH:0.31 | INT:0.12
HERVS71-int_00063	54.593503401995775	0.2875543824162889	0.8918042142802438	0.3224411567155106	0.7471185091690641	0.9462186430568548	GAG | INT | RNaseH	0.251	HERVS71	INT:0.25 | RNaseH:0.24 | GAG:0.06
LTR49-int_00652	19.703094929582438	-0.16964582097774702	0.5856807906591955	-0.2896557709990919	0.7720795959588695	0.9462186430568548	NA	NA	NA	NA
MER31-int_00064	43.10969556889173	0.1365080862525971	0.4399808382674614	0.31025916217200067	0.7563638836988107	0.9462186430568548	NA	NA	NA	NA
MER31-int_00353	22.52684209818871	0.14335625997856286	0.4445646283408203	0.3224643861424361	0.7471009137140769	0.9462186430568548	NA	NA	NA	NA
MER4-int_00042	26.464904138655562	-0.192586139234961	0.64822170039883	-0.2970991855355489	0.7663907861615811	0.9462186430568548	NA	NA	NA	NA
MER4-int_01065	78.39612576339387	0.18965992474224255	0.6320885443064427	0.3000527797103907	0.764136896863948	0.9462186430568548	NA	NA	NA	NA
MER4B-int_00138	411.3146898476904	0.12258628029942062	0.42493067181930044	0.2884853657999764	0.7729752309823789	0.9462186430568548	NA	NA	NA	NA
MER4B-int_00364	10.771965890873663	0.4703296686538933	1.5596943218672086	0.3015524658003704	0.7629932487349982	0.9462186430568548	NA	NA	NA	NA
MER51-int_00253	50.15721638400975	-0.1330878693570011	0.42740249636646754	-0.3113876743548255	0.7555059229144776	0.9462186430568548	NA	NA	NA	NA
MER61-int_00375	90.3105106307591	0.34999462413238724	1.1114174667513608	0.31490833516897193	0.7528312528071511	0.9462186430568548	NA	NA	NA	NA
MER89-int_00253	9.343957749585853	-0.19797238430129216	0.6556787390584928	-0.301935036944413	0.7627015858506856	0.9462186430568548	NA	NA	NA	NA
MLT-int_00132	19.772981457599936	-0.18818996001401825	0.6062913217816007	-0.31039527245915016	0.756260388766556	0.9462186430568548	NA	NA	NA	NA
PABL_B-int_00174	11.28510451611889	-0.1936131963942291	0.6275047534721792	-0.30854458922088956	0.7576679767480804	0.9462186430568548	NA	NA	NA	NA
PABL_B-int_00192	24.084609649587357	-0.1937980041437992	0.6749848878739659	-0.28711458230452325	0.774024586973151	0.9462186430568548	NA	NA	NA	NA
PRIMA4-int_00021	21.037044740400454	0.1559518507165008	0.5273400561980008	0.29573298838870193	0.767434002321761	0.9462186430568548	INT | RNaseH	0.334	PRIMA4	INT:0.33 | RNaseH:0.27
PRIMA4-int_00023	95.63614541783082	0.1183857488046974	0.3971189278271293	0.29811157441539066	0.7656180078853855	0.9462186430568548	ENV | RNaseH | RT	0.48	PRIMA4	RNaseH:0.48 | RT:0.32 | ENV:0.11
PRIMA41-int_00321	8.809497348914073	-0.27746902384714073	0.8741743637424758	-0.31740695604393254	0.7509348297422597	0.9462186430568548	INT	0.254	PRIMA41	INT:0.25
LTR43-int_00069	11.900779013109043	0.21649256391343658	0.7603073298424197	0.28474349176445074	0.7758406676739324	0.94674263293077765	NA	NA	NA	NA
MER70-int_00150	110.62918792693614	-0.13934483437374184	0.49181219432505197	-0.28332936023470184	0.7769243727629265	0.9469613716912504	NA	NA	NA	NA
ERVL-B4-int_00732	44.741900893961756	-0.10241226626695353	0.3672087836170451	-0.27889383597576817	0.7803262991150238	0.9492698696329991	NA	NA	NA	NA
HERV30-int_00003	21.793652743292736	-0.15166129151480098	0.5445726894585478	-0.27849595554560996	0.7806316692970509	0.9492698696329991	AP | ENV | GAG | RT	0.368	HERV30	AP:0.37 | RT:0.25 | ENV:0.14 | GAG:0.10
ERV3-16A3_I-int_00152	52.24514783777191	-0.1177767953484838	0.4315826386035572	-0.2728951186024679	0.7849338389494436	0.9512538800700783	NA	NA	NA	NA
ERV3-16A3_I-int_02788	12.751921052929184	0.16198767313064252	0.5937452546533368	0.27282352467005466	0.784988875244076	0.9512538800700783	NA	NA	NA	NA
HERVE_a-int_00038	301.5001692854685	-0.07218477321618347	0.26417281124523984	-0.2732483061974614	0.7846623493288354	0.9512538800700783	AP | GAG | INT | RNaseH | RT	1	HERVE_a	AP:1.00 | RNaseH:0.66 | GAG:0.56 | RT:0.40 | INT:0.18
ERVL-E-int_03843	24.57265424280563	-0.1483651021684193	0.5495251608946938	-0.26998782353634704	0.7871696212811474	0.9527937496894351	NA	NA	NA	NA
ERVL-B4-int_00606	13.079258432517534	0.16800669552556569	0.6450708468281311	0.2604468894411662	0.7945190779829978	0.9538009238808194	NA	NA	NA	NA
ERVL-E-int_03077	17.774622952212138	-0.14495284318476973	0.5495646873126687	-0.2637593836197492	0.7919653337002406	0.9538009238808194	NA	NA	NA	NA
ERVL40-int_00844	23.557506511782318	0.1982154606778803	0.7577472680366191	0.26158518682815135	0.7936412656599192	0.9538009238808194	NA	NA	NA	NA
HERV9NC-int_00007	13.484429209366976	-0.2883546399285001	1.1013476155821214	-0.2618198249569816	0.7934603539730367	0.9538009238808194	AP | ENV | GAG | RNaseH | RT	0.529	HERV9NC	RNaseH:0.53 | RT:0.44 | AP:0.41 | ENV:0.28 | GAG:0.20
HERVH-int_00154	33.87908599685986	-0.19691265639954314	0.7363276283287602	-0.2674253264765781	0.7891417015878697	0.9538009238808194	INT | RNaseH	1	HERVH	RNaseH:1.00 | INT:0.26
HERVL74-int_00066	95.2179984727913	-0.11391856784554329	0.43829646613978196	-0.2599121294516946	0.7949315547889113	0.9538009238808194	NA	NA	NA	NA
MER4-int_00810	11.594570961188369	0.15149358937756643	0.5851297739260763	0.25890596604080124	0.7957077948696502	0.9538009238808194	NA	NA	NA	NA
MER4-int_01064	190.0594156554261	0.182203237188027	0.7054830391930335	0.25826735309815546	0.7962005802023268	0.9538009238808194	NA	NA	NA	NA
MER50-int_00308	14.838071567650047	-0.22224770225343915	0.8500885169243529	-0.2614406592122175	0.7937527054833584	0.9538009238808194	NA	NA	NA	NA
HERV-Fc2-int_00039	346.5936070011398	-0.14718740667433783	0.5765016426478375	-0.2553113396144283	0.7984826423561617	0.9543194275446378	ENV | GAG | INT | RNaseH | RT	0.629	HERV-Fc2	RNaseH:0.63 | ENV:0.53 | RT:0.45 | INT:0.32 | GAG:0.08
HERVH-int_01004	17.28592912558114	-0.37106360632769864	1.453898081270249	-0.2552198198126143	0.7985533238477813	0.9543194275446378	AP | GAG | INT | RT	0.838	HERVH	AP:0.84 | RT:0.22 | INT:0.15 | GAG:0.10
MER52-int_00158	16.105308582470354	-0.1315858138956442	0.5177174402139326	-0.2541653104080673	0.799367849051239	0.9543194275446378	RNaseH	0.514	MER52	RNaseH:0.51
ERVL-E-int_02982	48.218797854296064	0.124281442883438	0.4915138931207153	0.25285438442919983	0.8003807401345968	0.9544403586798665	NA	NA	NA	NA
HERVKC4-int_00013	10.719276454717695	-0.1821671821870636	0.7250949762462198	-0.2512321670329781	0.8016346162110125	0.9548480582172129	NA	NA	NA	NA
HERVL74-int_00064	103.46001482364524	-0.11886290107753504	0.47676951097048353	-0.24930893931448095	0.8031218170267784	0.9555324345761784	NA	NA	NA	NA
HERVK3-int_00083	149.80707911467678	0.08011417038542883	0.32493599475981816	0.24655369573520639	0.8052536437604438	0.9569813450819349	ENV	0.453	HERVK3	ENV:0.45
ERVL-E-int_06218	30.200490156334777	-0.09979814968174827	0.41115442298532756	-0.2427266839479182	0.8082171347117396	0.9573459629232817	NA	NA	NA	NA
HERVK3-int_00020	143.8567707468079	-0.13130157962357278	0.5415327519859914	-0.24246285961845082	0.8084215320826862	0.9573459629232817	AP | DUT | GAG | RNaseH | RT	0.694	HERVK3	DUT:0.69 | RNaseH:0.65 | AP:0.64 | RT:0.51 | GAG:0.42
MER57A-int_00212	9.512572404782546	-0.17139620447041692	0.7093620595258767	-0.24162020250275956	0.8090744665059427	0.9573459629232817	NA	NA	NA	NA
PABL_B-int_00193	16.773359941390595	-0.17266505371327312	0.7151614445136368	-0.2414350704136438	0.8092179342761263	0.9573459629232817	RNaseH	0.607	PABL_B	RNaseH:0.61
HERVK9-int_00153	24.676108357818755	0.11312889631813024	0.47308414504922847	0.23913060182213083	0.8110043131976844	0.9579224102365826	AP | DUT | GAG	0.922	HERVK9	AP:0.92 | DUT:0.72 | GAG:0.11
HERVL-int_00224	355.8539771916972	-0.080287079060095	0.33670939665422195	-0.23844620868286745	0.811535031403867	0.9579224102365826	DUT	0.664	HERVL	DUT:0.66
ERV3-16A3_I-int_02031	245.97285452854123	0.07058561766369782	0.31262323248911533	0.2257849395954775	0.8213686910987786	0.9597913164960059	NA	NA	NA	NA
ERVL-E-int_00230	14.876449555352957	0.15897918051145482	0.7027040888407823	0.22623915676044415	0.8210154173188562	0.9597913164960059	NA	NA	NA	NA
ERVL40-int_00930	23.417942377878596	0.09785504470686417	0.427884949760194	0.2286947572278636	0.8191061699402977	0.9597913164960059	NA	NA	NA	NA
